Provinsi,Kategori,Nama Usaha,Alamat Usaha,Nomor Telepon
BANTEN,INDUSTRI PENGOLAHAN,"NUSARAYA PUTRAMANDI RI, PT","JL EROPA II KAV D3 I 4, KOTASARI, KEC. GROGOL, KOTA CILEGON 42436",0254-310715; 0254-310714
BANTEN,INDUSTRI PENGOLAHAN,"PLI, PT","KP LUMALANG RT. 01/RW. 02, BOJONEGARA, KEC. BOJONEGARA, KAB. SERANG 42454",0254-570555
BANTEN,INDUSTRI PENGOLAHAN,"RC GREASE AND LUBACANT, PT","JL AUSTRALIA I KAVLING A1 NO 34 KIEC, WARNASARI, KEC. CITANGKIL, KOTA CILEGON 42443",0254-311888; 0254-311678
BANTEN,INDUSTRI PENGOLAHAN,"ROAD MIXINDORAYA, PT","JL RAYA PARUNG PANJANG, KARANG TENGAH, KEC. PAGEDANGAN, KAB. TANGERANG",
BANTEN,INDUSTRI PENGOLAHAN,"S B C, PT","KP TEUREUP RT. 02/RW. 02, SUKA HARJA, KEC. SINDANG JAYA, KAB. TANGERANG 15560",
BANTEN,INDUSTRI PENGOLAHAN,"SEMBADA COAL, PT","JL RAYA SERANG JAKARTA KM 10 RT. 09/RW. 04, KESERANGAN, KEC. CIRUAS, KAB. SERANG 42182",
BANTEN,INDUSTRI PENGOLAHAN,"SUMBER MIA, PT","JL RAYA SERANG RT. 06/RW. 01, SUMUR BANDUNG, KEC. JAYANTI, KAB. TANGERANG 15610",021-5950826
BANTEN,INDUSTRI PENGOLAHAN,"TIALIT ANUERAH ENERGI, PT","JL RAYA CIKANDE RANGKAS BITUNG KM 7 RT. 10/RW. 02, MAJASARI, KEC. JAWILAN, KAB. SERANG 42177",0254-480403
BANTEN,INDUSTRI PENGOLAHAN,"TOM COCOCHA INDONESIA, PT","KOMPLEK MODERN INDUSTRI CIKANDE KAV 2 RT. 01/RW. 04, NAMBO ILIR, KEC. KIBIN, KAB. SERANG 42185",
BANTEN,INDUSTRI PENGOLAHAN,"TROVA PASIFIK, PT","KP PONONGAN, PANONGAN, KEC. PANONGAN, KAB. TANGERANG",
BANTEN,INDUSTRI PENGOLAHAN,"UNI GUNASARANA CHEMICAL, PT","JL RAYA TANJUNG PASIR PONDOK KARYA RT. 02/RW. 04, TEGAL ANGUS, KEC. TELUKNAGA, KAB. TANGERANG 15510",021-559328313
BANTEN,INDUSTRI PENGOLAHAN,"WIDYA SAPTA COLIAS, PT","JL RAYA SERANG KM 33, JAYANTI, KEC. JAYANTI, KAB. TANGERANG",
KALIMANTAN BARAT,INDUSTRI PENGOLAHAN,"GRACE TEHNIC, PT","JL RAYA WAJOK HULU, WAJO HULU, KEC. SIANTAN, KAB. MEMPAWAH",
KALIMANTAN TENGAH,INDUSTRI PENGOLAHAN,"PRIMA COAL CHEMICAL, PT","JL PERTAMINA RT. 02, KARANG LANGIT, KEC. DUSUN TIMUR, KAB. BARITO TIMUR 73611",081319149934
KALIMANTAN TIMUR,INDUSTRI PENGOLAHAN,"BADAK LNG, PT","JL RAYA KUTAI, SATIMPO, KEC. BONTANG SELATAN, KOTA BONTANG 75324",0548-21133; 0548-21605
KALIMANTAN UTARA,INDUSTRI PENGOLAHAN,"KASAN LESTARI, PT","JL BDMS RT. 19, MALINAU KOTA, KEC. MALINAU KOTA, KAB. MALINAU 77554",082353229155
KALIMANTAN UTARA,INDUSTRI PENGOLAHAN,"KAYAN LESTARI, PT","RIAN, KEC. MURUK RIAN, KAB. TANA TIDUNG",
KALIMANTAN UTARA,INDUSTRI PENGOLAHAN,"KRIS INTI PERKASA, PT","JL BHAYANGKARA RT. 03, JUATA KERIKIL, KEC. TARAKAN UTARA, KOTA TARAKAN",0551-3802937
SULAWESI UTARA,INDUSTRI PENGOLAHAN,"WASCO, PT","KEMA SATU JAGA 3, KEMA SATU, KEC. KEMA, KAB. MINAHASA UTARA 95372",081335351303
SULAWESI TENGAH,INDUSTRI PENGOLAHAN,"PANCA AMARA UTAMA, PT","DSN 3, USO, KEC. BATUI, KAB. BANGGAI 94762",
SULAWESI SELATAN,INDUSTRI PENGOLAHAN,PURNAMA KARYA NUGRAHA,"CAILE, KEC. UJUNG BULU, KAB. BULUKUMBA",
GORONTALO,INDUSTRI PENGOLAHAN,"SINAR KARYA CAHAYA, PT","JL KH AGUS SALIM NO 312, BOTUBULOWE, KEC. DUNGALIYO, KAB. GORONTALO 96271",0435-821 415
ACEH,INDUSTRI PENGOLAHAN,"DAMAI ABADI, PT","JL RAYA MEDANBANDA ACEH KM 7, ALUE DUA BAKARAN BATEE, KEC. LANGSA BARO, KOTA LANGSA 24415 440087 440065",
ACEH,INDUSTRI PENGOLAHAN,"KENCANA HIJAU BINA LESTARI, PT","DSN ATU BARO, PINANG RUGUP, KEC. RIKIT GAIB, KAB. GAYO LUES 24654",081212066016
ACEH,INDUSTRI PENGOLAHAN,"PUPUK ISKANDAR MUDA, PT","JL MEDAN BANDA ACEH PO BOX 21 KR GEUKUEH, TAMBON BAROH, KEC. DEWANTARA, KAB. ACEH UTARA 24352",0645-56222; 0645-56095
ACEH,INDUSTRI PENGOLAHAN,"SUMBER KEMBANG JAYA, PT","DSN FAMILY, TANJUNG KARANG, KEC. KARANG BARU, KAB. ACEH TAMIANG",081263311177
SUMATERA UTARA,INDUSTRI PENGOLAHAN,"ANUGERAH KERAMAT 1 NDAH, PT","JL PELITA RAYA KIM STAR NO 9 A C, TANJUNG MORAWA B, KEC. TANJUNG MORAWA, KAB. DELI SERDANG 20362",061-7945902
SUMATERA UTARA,INDUSTRI PENGOLAHAN,"BELAWAN DELI CHEMIL INDUSTRI, PT","JL PROF HM YAMIN NO 46, SIDODADI, KEC. MEDAN TIMUR, KOTA MEDAN 20234",
SUMATERA UTARA,INDUSTRI PENGOLAHAN,"BUMI KARYATAMA RAHARJA, PT","JL PERINTIS KEMERDEKAAN DSN A, HAMPARAN PERAK, KEC. HAMPARAN PERAK, KAB. DELI SERDANG 20374",61-77816819; 61-77867350
SUMATERA UTARA,INDUSTRI PENGOLAHAN,BUSA <ALI>,"JL MANUNGGAL PSR 6, MANUNGGAL, KEC. LABUHAN DELI, KAB. DELI SERDANG 20373",
SUMATERA UTARA,INDUSTRI PENGOLAHAN,"CEMPAKA, CV","JL PASAR 6 GARUDA 2, SEI SEMAYANG, KEC. SUNGGAL, KAB. DELI SERDANG",
SUMATERA UTARA,INDUSTRI PENGOLAHAN,DOW AAGROSCIENCES INDONESIA,"JL SISINGAMANGARAJA KM 95, TIMBANG DELI, KEC. MEDAN AMPLAS, KOTA MEDAN",061-7867060; 061-7864202
SUMATERA UTARA,INDUSTRI PENGOLAHAN,"FARMASI DEWI TUNJONG, PT","JL YOS SUDARSO KM 7,2, TANJUNG MULIA, KEC. MEDAN DELI, KOTA MEDAN 20241",
SUMATERA UTARA,INDUSTRI PENGOLAHAN,"GALATA, PT","JL PUTRI HIJAU DALAM NO 11, KESAWAN, KEC. MEDAN BARAT, KOTA MEDAN 20111",061-4154151
SUMATERA UTARA,INDUSTRI PENGOLAHAN,"GALATTA LESTARINDO, PT","JL JAMIN GINTING KM 204, PERTAMPILEN, KEC. PANCUR BATU, KAB. DELI SERDANG 20353",
SUMATERA UTARA,INDUSTRI PENGOLAHAN,"GUNUNG SENTOSA, PT","JL YOS SUDARSO, TANJUNG MULIA, KEC. MEDAN DELI, KOTA MEDAN",081212884569
SUMATERA UTARA,INDUSTRI PENGOLAHAN,HAKIKI ORGANIK FARM,"JL BATANG KUIS GG ROTAN, BUNTU BEDIMBAR, KEC. TANJUNG MORAWA, KAB. DELI SERDANG",61-7940861
SUMATERA UTARA,INDUSTRI PENGOLAHAN,"HARINDO TOBA SEJATI, PT","JL K L YOS SUDARS O K L 7.3, TANJUNG MULIA, KEC. MEDAN DELI, KOTA MEDAN 20241",
SUMATERA UTARA,INDUSTRI PENGOLAHAN,"IKAINDO INDUSTRI CARBONIC, PT","JL KL YOS SUDARSO KM 118 , TITI PAPAN, KEC. MEDAN DELI, KOTA MEDAN 20244",067-6851263; 067-6851700
SUMATERA UTARA,INDUSTRI PENGOLAHAN,"INDONESIA ASAHAN ALUMINIUM (PERSERO), PT","JL INDUSTRI KEBUN SAYUR DSN 2, TANJUNG MORAWA B, KEC. TANJUNG MORAWA, KAB. DELI SERDANG 20362",
SUMATERA UTARA,INDUSTRI PENGOLAHAN,"INDORUB NUSA RAYA, PT","JL HARAPAN DSN 5, BUNTU BEDIMBAR, KEC. TANJUNG MORAWA, KAB. DELI SERDANG 20362",
SUMATERA UTARA,INDUSTRI PENGOLAHAN,JAMPALAN BARU,"JL PEINTIS SIMPANG EMPAT, SIMPANG EMPAT, KEC. SIMPANG EMPAT, KAB. ASAHAN 21271",061-59754093228; 061-92955
SUMATERA UTARA,INDUSTRI PENGOLAHAN,"JULI SUBUR, PT","JL SUKABUMI LAMA NO 174, PUJI MULYO, KEC. SUNGGAL, KAB. DELI SERDANG 20351",61-8452360; 61-8452359
SUMATERA UTARA,INDUSTRI PENGOLAHAN,KAPUAS BESAR,"JL PROTOKOL LINTAS SUMATERA, SIMPANG MARBAU, KEC. NA IX-X, KAB. LABUHAN BATU",
SUMATERA UTARA,INDUSTRI PENGOLAHAN,"KAPUAS BESAR, PT","JL PULAU SULAWESI NO 1 KIM I, M A B A R, KEC. MEDAN DELI, KOTA MEDAN 20242",061-68546111
SUMATERA UTARA,INDUSTRI PENGOLAHAN,KILANG PUPUK PELITA <ASANG>,"JL YOS SUDARSO LK 2, SEI MERBAU, KEC. TELUK NIBUNG, KOTA TANJUNG BALAI 21334",0623-92121
SUMATERA UTARA,INDUSTRI PENGOLAHAN,KOSMETIK <ERNI>,"JL LAMLO NO 29/33 LK 12, SEI RENGAS I, KEC. MEDAN KOTA, KOTA MEDAN",061-7344552; 061-7345735
SUMATERA UTARA,INDUSTRI PENGOLAHAN,"LAMBANG UTAMA, PT","JL MH THAMRIN NO 115, SEI RENGAS PERMATA, KEC. MEDAN AREA, KOTA MEDAN 20214",61-7368702
SUMATERA UTARA,INDUSTRI PENGOLAHAN,LILIN SEMBAHYANG <AHO>,"JL ANGSA NO 8, PURWODADI, KEC. SUNGGAL, KAB. DELI SERDANG 20351",
SUMATERA UTARA,INDUSTRI PENGOLAHAN,"MEDAN RAYA GAS ABADI, PT/SENTRAL INTI G","JL WAHID N NO 183, TANJUNG MORAWA B, KEC. TANJUNG MORAWA, KAB. DELI SERDANG 20362",61-7941303
SUMATERA UTARA,INDUSTRI PENGOLAHAN,"MITRA LOGAM, CV","JL RAYA MEDAN BINJAI KM 16,8, SUMBER MELATI DISKI, KEC. SUNGGAL, KAB. DELI SERDANG 20351",061-8829188; 061-8824590
SUMATERA UTARA,INDUSTRI PENGOLAHAN,"MITRA MAYA INDONUSA, PT","GG SAWI NO 11, TANJUNG MORAWA B, KEC. TANJUNG MORAWA, KAB. DELI SERDANG 20362",
SUMATERA UTARA,INDUSTRI PENGOLAHAN,"NIPSEA PAINT AND CHEMICALS, PT","JL KL YOS SUDARSO KM 8,3, TANJUNG MULIA HILIR, KEC. MEDAN DELI, KOTA MEDAN 20241",061-6851117; 061-6851593
SUMATERA UTARA,INDUSTRI PENGOLAHAN,"PALET HARTA AGUNG LESTARI, PT","DSN 1, PON, KEC. SEI BAMBAN, KAB. SERDANG BEDAGAI",
SUMATERA UTARA,INDUSTRI PENGOLAHAN,"PALMYRA PRIMA NABATI KIM STAR, PT","JL SUKABUMI LAMA GG 3, PUJI MULYO, KEC. SUNGGAL, KAB. DELI SERDANG 20352",061-8471709
SUMATERA UTARA,INDUSTRI PENGOLAHAN,PERMATA SAKTI,"JL MEDAN LUBUK PAKAM KM 18,5, TANJUNG MORAWA B, KEC. TANJUNG MORAWA, KAB. DELI SERDANG 20362",061-7940175
SUMATERA UTARA,INDUSTRI PENGOLAHAN,PETROSIDA GRESIK,"TANJUNG MORAWA B, KEC. TANJUNG MORAWA, KAB. DELI SERDANG",
SUMATERA UTARA,INDUSTRI PENGOLAHAN,PLASTIK,"JL PULAU NUS A BARUNG, M A B A R, KEC. MEDAN DELI, KOTA MEDAN",
SUMATERA UTARA,INDUSTRI PENGOLAHAN,PRIMA ARGO ORGANIC,"DSN 4, DENAI KUALA, KEC. PANTAI LABU, KAB. DELI SERDANG 20553",085296688346
SUMATERA UTARA,INDUSTRI PENGOLAHAN,"PRIMA INTI PERKASA, PT/ECOGEREN, PT","JL RAYA PELABUHAN IV, BAGAN DELI, KEC. MEDAN BELAWAN, KOTA MEDAN 20414",61-6941020; 61-6941645
SUMATERA UTARA,INDUSTRI PENGOLAHAN,"PRIMADONA, CV","JL GARUDA I BINJAI KM 13,8, SEI SEMAYANG, KEC. SUNGGAL, KAB. DELI SERDANG 20351",061-8461239
SUMATERA UTARA,INDUSTRI PENGOLAHAN,"PROPAN RAYA INDUSTRIAL COATING, PT","JL YOS SUDARSO KM 7, TANJUNG MULIA, KEC. MEDAN DELI, KOTA MEDAN 20241",
SUMATERA UTARA,INDUSTRI PENGOLAHAN,PTP NUSANTARA III BANDAR BETSY,"BANDAR BETSY I, KEC. BANDAR HULUAN, KAB. SIMALUNGUN",
SUMATERA UTARA,INDUSTRI PENGOLAHAN,PUPUK GAMPENG <ARFAN>,"DSN 5, PULAU RAKYAT PEKAN, KEC. PULAU RAKYAT, KAB. ASAHAN 21273",085260241295
SUMATERA UTARA,INDUSTRI PENGOLAHAN,PUPUK ORGANIK <MANAHAN SIHOTANG>,"JL TODAI, MABAR HILIR, KEC. MEDAN DELI, KOTA MEDAN 20242",081397988555
SUMATERA UTARA,INDUSTRI PENGOLAHAN,"PUPUK SRIWIJAYA, PT","JL SULAWESI II BELAWAN, BELAWAN BAHAGIA, KEC. MEDAN BELAWAN, KOTA MEDAN 20411",61-6941913; 61-6942451
SUMATERA UTARA,INDUSTRI PENGOLAHAN,"PUPUK TANI MANDIRI, PT","JL SELAMAT, PUJI MULYO, KEC. SUNGGAL, KAB. DELI SERDANG 20352",061-80440092
SUMATERA UTARA,INDUSTRI PENGOLAHAN,RACUN <REZA>,"DSN 2, BATU PENJEMURAN, KEC. NAMO RAMBE, KAB. DELI SERDANG 20356",
SUMATERA UTARA,INDUSTRI PENGOLAHAN,RAJAWALI <RUDI>,"JL RAJAWALI, MULYOREJO, KEC. SUNGGAL, KAB. DELI SERDANG 20351",
SUMATERA UTARA,INDUSTRI PENGOLAHAN,"RIAU ANDALAN PULP AND PAPER, PT","JL RAYA MEDAN BINJAI KM 12,5, PUJI MULYO, KEC. SUNGGAL, KAB. DELI SERDANG",61-8451831; 61-8451838
SUMATERA UTARA,INDUSTRI PENGOLAHAN,"SABUN CUCI ""FAJAR""","JL MEDAN TG MORAWA KM 12, BANGUN SARI, KEC. TANJUNG MORAWA, KAB. DELI SERDANG 20362",61-7940065
SUMATERA UTARA,INDUSTRI PENGOLAHAN,"SABUN DJULI SUBUR, PT","JL SUKABUMI LAMA NO 174 /39, PUJI MULYO, KEC. SUNGGAL, KAB. DELI SERDANG 20352",061-0452360; 061-8452359
SUMATERA UTARA,INDUSTRI PENGOLAHAN,SAMATOR,"DSN 1, PAYA PASIR, KEC. TEBING SYAHBANDAR, KAB. SERDANG BEDAGAI 20652",08116300851; 062123538
SUMATERA UTARA,INDUSTRI PENGOLAHAN,"SAMAWID, PT","JL RIAU NO 17/19, GANG BUNTU, KEC. MEDAN TIMUR, KOTA MEDAN 20231",061-4531777
SUMATERA UTARA,INDUSTRI PENGOLAHAN,"SARIGUNA PRIMATIRTA, PT","LK 1, SEI MATI, KEC. MEDAN LABUHAN, KOTA MEDAN",
SUMATERA UTARA,INDUSTRI PENGOLAHAN,"SAUDARA TAMA AGRA PERKASA, PT","JL KL YOS SUDARSO KM 8,7 GG SURYA, TANJUNG MULIA, KEC. MEDAN DELI, KOTA MEDAN 20241",
SUMATERA UTARA,INDUSTRI PENGOLAHAN,"SEGARA MAKMUR SEJAHTERA, PT","JL MEDANTG.MORAWA DSN 12, BANGUN SARI, KEC. TANJUNG MORAWA, KAB. DELI SERDANG",
SUMATERA UTARA,INDUSTRI PENGOLAHAN,"SENTRAL BANINDO , PT","DSN 9 GG KARYA, MARINDAL SATU, KEC. PATUMBAK, KAB. DELI SERDANG 20361",085261278921
SUMATERA UTARA,INDUSTRI PENGOLAHAN,SINAR MORAWA,"JL MEDAN KM 13,5, TANJUNG MORAWA B, KEC. TANJUNG MORAWA, KAB. DELI SERDANG",61-7943562
SUMATERA UTARA,INDUSTRI PENGOLAHAN,"SINAR OLEO CHEMICAL INTERNASTIONAL, PT","JL PULAU IRIAN NO 2 KIM I, SAENTIS, KEC. PERCUT SEI TUAN, KAB. DELI SERDANG 20371",61-6851582; 61-6851930
SUMATERA UTARA,INDUSTRI PENGOLAHAN,"SINAR WAHYU MAS, CV","JL MHD.YAKUB LUBIS DSN 1 RT. 01/RW. 01, BANDAR KHALIPAH, KEC. PERCUT SEI TUAN, KAB. DELI SERDANG 20371",0811650924
SUMATERA UTARA,INDUSTRI PENGOLAHAN,"SINTONG SARI UNION, PT","JL SIATAS BARITA UJUNG NO 80, TOMUAN, KEC. SIANTAR TIMUR, KOTA PEMATANG SIANTAR 21151 061-7551325 Ext: 24572",
SUMATERA UTARA,INDUSTRI PENGOLAHAN,"SONIA SANIA TANIA, PT","JL SUKABUMI LAMA GG IV, PUJI MULYO, KEC. SUNGGAL, KAB. DELI SERDANG 20352",
SUMATERA UTARA,INDUSTRI PENGOLAHAN,"STAR LIGHT, PT","JL NIBUNG RAYA LK 13, PETISAH TENGAH, KEC. MEDAN PETISAH, KOTA MEDAN 20112",
SUMATERA UTARA,INDUSTRI PENGOLAHAN,"SUMATERA INDUSTRI CAT, PT","JL K L YOS S UDARS O IKL 9.0, TANJUNG MULIA, KEC. MEDAN DELI, KOTA MEDAN 20241",
SUMATERA UTARA,INDUSTRI PENGOLAHAN,"SUMATRA INDUSTRI CAT, PT","JL KOL. YOS SUDARSO KM 7,6, KESAWAN, KEC. MEDAN BARAT, KOTA MEDAN 20111",61-4551963; 61-4158770
SUMATERA UTARA,INDUSTRI PENGOLAHAN,"TAMORA STERINDO, PT","JL SULTAN SEDANG DSN 3 GG PANTER, TELAGA SARI, KEC. TANJUNG MORAWA, KAB. DELI SERDANG",061-7942993
SUMATERA UTARA,INDUSTRI PENGOLAHAN,TAMTAMA MULIA ABADI,"JL PENDIDIKAN DSN 4, MARINDAL DUA, KEC. PATUMBAK, KAB. DELI SERDANG",
SUMATERA UTARA,INDUSTRI PENGOLAHAN,"TANI MAS SOAP INDUSTRIES, PT","JL PERTAHANAN NO 68 DSN 3, SIGARA GARA, KEC. PATUMBAK, KAB. DELI SERDANG 20361",061-4530735; 061-4530730
SUMATERA UTARA,INDUSTRI PENGOLAHAN,UCI,"JL INDUSTRI NO 6, TANJUNG MORAWA B, KEC. TANJUNG MORAWA, KAB. DELI SERDANG 20362",061-7940125; 061-7940126
SUMATERA UTARA,INDUSTRI PENGOLAHAN,"UNILEVER, PT","HUTA 2, SEI MANGKEI, KEC. BOSAR MALIGAS, KAB. SIMALUNGUN",0622-6979005
SUMATERA UTARA,INDUSTRI PENGOLAHAN,"UTAMA INTI HASIL KIMIA INDUSTRI, PT","JL KOMPOS NO 124, PUJI MULYO, KEC. SUNGGAL, KAB. DELI SERDANG 20352",61-8460524; 61-8460524
SUMATERA BARAT,INDUSTRI PENGOLAHAN,"BUMI TIMUR SAVERO, PT","JL BYPASS KM 20 TANJUNG AUR RT. 02/RW. 03, BALAI GADANG, KEC. KOTO TANGAH, KOTA PADANG 25171",
SUMATERA BARAT,INDUSTRI PENGOLAHAN,"DANAU INTAN, CV","JL BATANG ARAU NO 29 RT. 4/RW. 1, BATANG ARAU, KEC. PADANG SELATAN, KOTA PADANG",
SUMATERA BARAT,INDUSTRI PENGOLAHAN,KEMPO INDUSTRI,"JL SUDIRMAN BIRUGO RT. 02/RW. 06, BIRUGO, KEC. AUR BIRUGO TIGO BALEH, KOTA BUKITTINGGI 26138",0752-22120
SUMATERA BARAT,INDUSTRI PENGOLAHAN,"MITRA AYU ADIPRATAMA, PT","AIR DINGIN RT. 04/RW. 09, BALAI GADANG, KEC. KOTO TANGAH, KOTA PADANG 25171",081535215437
SUMATERA BARAT,INDUSTRI PENGOLAHAN,"PRIMA SAUHUR LESTARI, PT","JL GURUN LAWAS NO 20 , GURUN LAWEH NAN XX, KEC. LUBUK BEGALUNG, KOTA PADANG",751-26260
SUMATERA BARAT,INDUSTRI PENGOLAHAN,"SUARNI AGRO MANDIRI, PT","JL TK SDM ILYAS DSN TARANTANG, PADANG CAKUR, KEC. PARIAMAN SELATAN, KOTA PARIAMAN 25537",08127857474
RIAU,INDUSTRI PENGOLAHAN,PANGLONG ARANG,"JL POROS PERAWANG RT. 01/RW. 06, BANDUL, KEC. PUTRI PUYU, KAB. KEPULAUAN MERANTI 28752",
RIAU,INDUSTRI PENGOLAHAN,PANGLONG ARANG SELAMBAU <SUARDI>,"TANJUNG DARUL TAKZIM, KEC. TEBING TINGGI BARAT, KAB. KEPULAUAN MERANTI",085272374659
RIAU,INDUSTRI PENGOLAHAN,PANGLONG ARANG TANJUNG JANGKANG <ATANG>,"SUIR KANAN RT. 06, TANJUNG DARUL TAKZIM, KEC. TEBING TINGGI BARAT, KAB. KEPULAUAN MERANTI",0811757180
RIAU,INDUSTRI PENGOLAHAN,PANGLUNG ARANG (AMAT),"JL KUALA MELIBUR RT. 04/RW. 03, MENGKIRAU, KEC. PUTRI PUYU, KAB. KEPULAUAN MERANTI",08126810118
RIAU,INDUSTRI PENGOLAHAN,PANGLUNG ARANG <APENG>,"JL K UALA RT. 02/RW. 01, SELAT AKAR, KEC. PUTRI PUYU, KAB. KEPULAUAN MERANTI 28752",
RIAU,INDUSTRI PENGOLAHAN,PANGLUNG ARANG <AWI>,"JL KUALA RT. 02/RW. 01, SELAT AKAR, KEC. PUTRI PUYU, KAB. KEPULAUAN MERANTI 28752",085265139448
RIAU,INDUSTRI PENGOLAHAN,PANGLUNG ARANG ALIBUN,"JL PINANG RAPAT RT. 01, SELAT AKAR, KEC. PUTRI PUYU, KAB. KEPULAUAN MERANTI",081261441099
RIAU,INDUSTRI PENGOLAHAN,PANGLUNG ARANG<KOLAM>,"JL BELUKAP RT. 02/RW. 05, SELAT AKAR, KEC. PUTRI PUYU, KAB. KEPULAUAN MERANTI 28752",
RIAU,INDUSTRI PENGOLAHAN,"RAM SAKTI PRATAMA, PT","JL KAMBOJA RT. 02/RW. 02, RIMBA PANJANG, KEC. TAMBANG, KAB. KAMPAR 28462",
RIAU,INDUSTRI PENGOLAHAN,"SEMESTA ALAM PERMAI <SAP>, PT","JL KELAPA RT. 17, LUBUK GAUNG, KEC. SUNGAI SEMBILAN, KOTA D U M A I 28831",085331046879
RIAU,INDUSTRI PENGOLAHAN,"SENTANA ADIDAYA PRATAMA, PT","JL PULAU SUMATERA KAWASAN INDUSTRI DUMAI RT. 04, PELINTUNG, KEC. MEDANG KAMPAI, KOTA D U M A I 28825",0765-33553
RIAU,INDUSTRI PENGOLAHAN,"TEDMOND FIBREGLASS, CV","DSN SUNGAI AIR HITAM RT. 04/RW. 02, SUNGAI LIPAI, KEC. GUNUNG SAHILAN, KAB. KAMPAR",082288081000
RIAU,INDUSTRI PENGOLAHAN,TRIO PUTRA MAJU BERSAMA <INDRAKO>,"PERBATASAN SINAMBEK KEBUN NENAS RT. 01/RW. 01, SUNGAI JERING, KEC. KUANTAN TENGAH, KAB. KUANTAN SINGINGI 29562",0053-76461257
RIAU,INDUSTRI PENGOLAHAN,"WILMAR BIOENERGI INDONESIA, PT","JL PULAU SUMATERA KAWASAN INDUSTRI DUMAI RT. 04, PELINTUNG, KEC. MEDANG KAMPAI, KOTA D U M A I 28825",0765-33553
JAMBI,INDUSTRI PENGOLAHAN,PINANG <GAURANG>,"JL LINTAS TIMUR RT. 28, PAYO SILINCAH, KEC. JAMBI TIMUR, KOTA JAMBI 36148",081274067733
JAMBI,INDUSTRI PENGOLAHAN,"PUTRA SUMBER KIMINDO, PT","JL LINTAS TIMUR RT. 13, SARANG BURUNG, KEC. JAMBI LUAR KOTA, KAB. MUARO JAMBI",
SUMATERA SELATAN,INDUSTRI PENGOLAHAN,"DUNIA KIMIA UTAMA, PT","JL RAYA PALEMBANG RT. 05/RW. 03, PULAU SEMAMBU, KEC. INDRALAYA UTARA, KAB. OGAN ILIR 30662",0711-581500
SUMATERA SELATAN,INDUSTRI PENGOLAHAN,GIORA CITRA KIMIA ABADI,"LRG KARE <PINGGIRAN SUNGAI MUSI> RT. 15/RW. 02, MERAH MATA, KEC. BANYUASIN I, KAB. BANYU ASIN 30962",0216-459780; 0216-459780
SUMATERA SELATAN,INDUSTRI PENGOLAHAN,"GLOBAL DEORUB INDUSTRY, PT","JL PANGERAN SIDO ING KENAYAN RT. 18/RW. 06, KARANG ANYAR, KEC. GANDUS, KOTA PALEMBANG 30148",0711-445194; 0711-445195
SUMATERA SELATAN,INDUSTRI PENGOLAHAN,"LIBRA GAS INDUSTRI (LIGASIN), PT","JL RAYA PALEMBANGPRABUMULIH KM 28 RT. 06/RW. 02, PALEM RAYA, KEC. INDRALAYA UTARA, KAB. OGAN ILIR 30662",0711-580888
SUMATERA SELATAN,INDUSTRI PENGOLAHAN,"MAJU JAYA ABADI, PD","JL MANGKU BUMI NO II RT. 40/RW. 08, 3 ILIR, KEC. ILIR TIMUR II, KOTA PALEMBANG 30116",081929282999; 0711712866
SUMATERA SELATAN,INDUSTRI PENGOLAHAN,"PUPUK SRIWIDJAJA, PT","JL MAYOR ZEN POBOX 84 RT. 05/RW. 01, SEI SELAYUR, KEC. KALIDONI, KOTA PALEMBANG 30118 0711-712111 Ext: 3328",0711-712100
SUMATERA SELATAN,INDUSTRI PENGOLAHAN,"PUPUK SRIWIJAYA, PT","JL MAYOR ZEN PO.BOX 84, SEI SELAYUR, KEC. KALIDONI, KOTA PALEMBANG",
SUMATERA SELATAN,INDUSTRI PENGOLAHAN,"SAMATOR GAS INDUSTRI, PT","JL RAYA TANJUNG API API KM 7 RT. 11/RW. 05, GASING, KEC. TALANG KELAPA, KAB. BANYU ASIN 30761",0711-5710338
LAMPUNG,INDUSTRI PENGOLAHAN,"ANUGRAH BUNGO LESTARI, PT","JL DIPONEGORO NO 72 RT. 11/RW. 02, GULAK GALIK, KEC. TELUK BETUNG UTARA, KOTA BANDAR LAMPUNG 35214",0721-486710
LAMPUNG,INDUSTRI PENGOLAHAN,"BEA SARI JELITA, PT","JL TRANS SUMATRA KM 26,5 RT. 02/RW. 02, TANJUNGRATU, KEC. KATIBUNG, KAB. LAMPUNG SELATAN 35452",08127216919
LAMPUNG,INDUSTRI PENGOLAHAN,"BROMELAIN EN2YME, PT","JL TERBANGGI BESAR KM 77 RT. 02/RW. 02, TERBANGGI BESAR, KEC. TERBANGGI BESAR, KAB. LAMPUNG TENGAH 34165",0725-757001; 0725-757008
LAMPUNG,INDUSTRI PENGOLAHAN,"ERSINDO, PT","DSN CANDIMAS 4 RT. 11/RW. 05, CANDI MAS, KEC. NATAR, KAB. LAMPUNG SELATAN 35362",
LAMPUNG,INDUSTRI PENGOLAHAN,"FREEMAN CARBON INDONESIA, PT","HADUYANG INDUK RT. 03/RW. 01, HADUYANG, KEC. NATAR, KAB. LAMPUNG SELATAN 35364",0721-7696137
LAMPUNG,INDUSTRI PENGOLAHAN,"GAMALFA, CV","JL RAYA CANDIMAS I KM 24, CANDI MAS, KEC. NATAR, KAB. LAMPUNG SELATAN 35362",0721-91497
